species_id,bwg_name,domain,kingdom,phylum,subphylum,class,subclass,ord,subord,family,subfamily,tribe,genus,species,subspecies,functional_group,predation,realm,micro_macro,barcode,AS1,AS2,AS3,AS4,BS1,BS2,BS3,BS4,BS5,DM1,DM2,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FG1,FG2,FG3,FG4,FG5,FG6,LO1,LO2,LO3,LO4,LO5,LO6,LO7,RE1,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RF1,RF2,RF3,RF4,RM1,RM2,RM3,RM4,RM5,names
6426,Platyhelminthes.12,Eukaryota,Animalia,Platyhelminthes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flatworm(batman);Platyhelminthes sp
6431,Platyhelminthes.1,Eukaryota,Animalia,Platyhelminthes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Planaria black sp. 1
6436,Platyhelminthes.2,Eukaryota,Animalia,Platyhelminthes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Planaria black sp. 2
6441,Platyhelminthes.3,Eukaryota,Animalia,Platyhelminthes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Planaria black sp. 3
6446,Platyhelminthes.4,Eukaryota,Animalia,Platyhelminthes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Planaria black sp. 4
6451,Platyhelminthes.5,Eukaryota,Animalia,Platyhelminthes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Platyhelminthes sp. 2
6456,Platyhelminthes.7,Eukaryota,Animalia,Platyhelminthes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Platyhelminthes sp. 6
6461,Platyhelminthes.6,Eukaryota,Animalia,Platyhelminthes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Platyhelminthes sp. 5
6466,Coleoptera.23,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,"NA","NA","NA","NA",NA,scraper,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scirtes
6471,Platyhelminthes.8,Eukaryota,Animalia,Platyhelminthes,"NA",Turbellaria,"NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turbellaria sp. 1
6476,Platyhelminthes.9,Eukaryota,Animalia,Platyhelminthes,"NA",Turbellaria,"NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turbellaria sp. 2
6481,Platyhelminthes.14,Eukaryota,Animalia,Platyhelminthes,"NA",Turbellaria,"NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turbellaria
6486,Platyhelminthes.13,Eukaryota,Animalia,Platyhelminthes,"NA",Turbellaria,"NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turbellaria
6491,Planorbidae.1,Eukaryota,Animalia,Mollusca,"NA",Gastropoda,"NA",Panpulmonata,"NA",Planorbidae,"NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Planorbidae sp. 5789
6496,Trichoptera.1,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Trichoptera,Integripalpia,Calamoceratidae,Calamoceratinae,"NA",Phylloicus,bromeliarum,NA,shredder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phylloicus bromeliarum
6501,Platyhelminthes.15,Eukaryota,Animalia,Platyhelminthes,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6506,Unknown.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown sp A
6511,Unknown.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stretchy segmented unknown B;Unknown sp B
6516,Unknown.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bright orange larvae unknown sp C;Unknown sp C
6521,Coleoptera.31,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,"NA","NA","NA","NA",NA,scraper,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Helodid;Scirtid sp A;Scirtidae sp
6526,Hirudinea.7,Eukaryota,Animalia,Annelida,"NA",Clitellata,Hirudinea,"NA","NA","NA","NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hirundinea sp. 5791
6531,Nematomorpha.1,Eukaryota,Animalia,Nematomorpha,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nematomorpha sp. 5776
6536,Odonata.8,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,"NA","NA",Leptagrion,macrurum,NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptagrion macrurum;Zygoptera JP2
6541,Diptera.401,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,"NA","NA","NA",NA,gatherer,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orthocladiinae sp. A1
6546,Trichoptera.2,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Trichoptera,"NA","NA","NA","NA","NA","NA",NA,shredder,prey,"NA",macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trichoptera.5602
6551,Coleoptera.11,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,"NA","NA",Contacyphon,"NA",NA,scraper,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cyphon sp.
6556,Acari.6,Eukaryota,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,"NA","NA","NA","NA","NA","NA","NA",NA,piercer,predator,aquatic,micro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6561,Coleoptera.25,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,"NA","NA",Scirtes,"NA",NA,scraper,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scirtes sp.
6566,Coleoptera.45,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,"NA","NA","NA","NA",NA,scraper,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ora(?);Scir
6571,Coleoptera.26,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,"NA","NA","NA","NA",NA,scraper,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coleoptera.24;Scirtes sp.
6576,Coleoptera.53,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,"NA","NA","NA","NA",NA,scraper,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scirtidae sp. 0936
6581,Copepoda.2,Eukaryota,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Copepoda,"NA","NA","NA","NA","NA","NA",NA,filter.feeder,prey,aquatic,micro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda sp
6586,Copepoda.3,Eukaryota,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Harpacticoida,"NA","NA","NA","NA","NA","NA",NA,filter.feeder,prey,aquatic,micro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harpacticoid
6591,Copepoda.4,Eukaryota,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Copepoda,"NA","NA","NA","NA","NA","NA",NA,filter.feeder,prey,aquatic,micro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6596,Coleoptera.1,Eukaryota,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Cyclopoida,"NA",Cyclopidae,"NA","NA",Apocyclops,"NA",NA,filter.feeder,prey,aquatic,micro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apocyclops sp
6601,Diptera.510,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,"NA",Atrichopogon,"NA",NA,gatherer,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTP - IC1
6606,Diptera.511,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,"NA",Atrichopogon,"NA",NA,gatherer,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTP - IC2
6611,Branchiopoda.4,Eukaryota,Animalia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,Diplostraca,Cladocera,Chydoridae,"NA","NA",Alona,bromelicola,NA,"NA","NA",aquatic,micro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alona;bromelicola
6616,Diptera.512,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,"NA",Atrichopogon,"NA",NA,gatherer,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTP - IC4
6621,Diptera.513,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,"NA",Atrichopogon,"NA",NA,gatherer,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTP - IC6
6626,Diptera.514,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,"NA",Atrichopogon,"NA",NA,gatherer,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTP - IC9
6631,Diptera.515,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,"NA",Atrichopogon,"NA",NA,gatherer,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTP - IC10
6636,Diptera.516,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,"NA",Atrichopogon,"NA",NA,gatherer,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTP - IC8
6641,Diptera.240,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Brachycera,Stratiomyidae,"NA","NA","NA","NA",NA,gatherer,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stratiomyidae sp. 2
6646,Diptera.125,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,"NA","NA","NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diptera sp. 5565
6651,Diptera.117,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,"NA","NA","NA",NA,gatherer,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black headed Christmas tree Diptera sp L;Diptera sp;Diptera sp L
6656,Diptera.118,Eukaryota,Animalia,Annelida,"NA",Clitellata,Oligochaeta,"NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bright orange pink Diptera I;Diptera sp;Diptera sp I (orange-pink)
6661,Diptera.119,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,"NA","NA","NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crinkly Diptera sp J;Diptera sp;Diptera sp J
6666,Branchiopoda.1,Eukaryota,Animalia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,Diplostraca,Cladocera,Daphnidae,"NA","NA",Ceriodaphnia,"NA",NA,filter.feeder,prey,aquatic,micro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ceriodaphnia
6671,Diptera.120,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,"NA","NA","NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diptera sp;Diptera sp B
6676,Diptera.121,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,"NA","NA","NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diptera sp;Diptera sp C
6681,Diptera.122,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,"NA","NA","NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diptera sp;Diptera sp F
6686,Diptera.311,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,"NA","NA","NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diptera sp;Diptera sp M;Possible chironomid thingy
