dataset_id,species_id,bwg_name,brm,abundance
111,6341,Oligochaeta.13,10766,0
111,6341,Oligochaeta.13,10771,0
111,6341,Oligochaeta.13,10776,0
111,6341,Oligochaeta.13,10781,0
111,6341,Oligochaeta.13,10786,0
111,6376,Ostracoda.2,6811,0
111,6376,Ostracoda.2,6816,0
111,6376,Ostracoda.2,6821,0
111,6376,Ostracoda.2,6826,0
111,6376,Ostracoda.2,6831,0
111,6376,Ostracoda.2,6836,0
111,6376,Ostracoda.2,6841,0
111,6376,Ostracoda.2,6846,0
111,6376,Ostracoda.2,6851,0
111,6376,Ostracoda.2,6856,0
111,6376,Ostracoda.2,6861,0
111,6376,Ostracoda.2,6866,0
111,6376,Ostracoda.2,6871,0
111,6376,Ostracoda.2,6876,0
111,6376,Ostracoda.2,6881,0
111,6376,Ostracoda.2,6886,0
111,6376,Ostracoda.2,6891,0
111,6376,Ostracoda.2,6896,0
111,6376,Ostracoda.2,6901,0
111,6376,Ostracoda.2,6906,0
111,6376,Ostracoda.2,6911,0
111,6376,Ostracoda.2,6916,0
111,6376,Ostracoda.2,6921,0
111,6376,Ostracoda.2,6926,0
111,6376,Ostracoda.2,6931,0
111,6376,Ostracoda.2,6936,0
111,6376,Ostracoda.2,6941,0
111,6376,Ostracoda.2,6946,0
111,6376,Ostracoda.2,6951,0
111,6376,Ostracoda.2,6956,0
111,6376,Ostracoda.2,10741,0
111,6376,Ostracoda.2,10746,0
111,6376,Ostracoda.2,10751,0
111,6376,Ostracoda.2,10756,0
111,6376,Ostracoda.2,10761,0
111,6376,Ostracoda.2,10766,0
111,6376,Ostracoda.2,10771,100
111,6376,Ostracoda.2,10776,0
111,6376,Ostracoda.2,10781,0
111,6376,Ostracoda.2,10786,0
111,6396,Ostracoda.7,6811,0
111,6396,Ostracoda.7,6816,0
111,6396,Ostracoda.7,6821,0
111,6396,Ostracoda.7,6826,0
111,6396,Ostracoda.7,6831,0
111,6396,Ostracoda.7,6836,0
111,6396,Ostracoda.7,6841,0
111,6396,Ostracoda.7,6846,0
111,6396,Ostracoda.7,6851,0
111,6396,Ostracoda.7,6856,0
111,6396,Ostracoda.7,6861,0
111,6396,Ostracoda.7,6866,0
111,6396,Ostracoda.7,6871,0
111,6396,Ostracoda.7,6876,0
111,6396,Ostracoda.7,6881,0
111,6396,Ostracoda.7,6886,0
111,6396,Ostracoda.7,6891,0
111,6396,Ostracoda.7,6896,0
111,6396,Ostracoda.7,6901,0
111,6396,Ostracoda.7,6906,0
111,6396,Ostracoda.7,6911,0
111,6396,Ostracoda.7,6916,0
111,6396,Ostracoda.7,6921,0
111,6396,Ostracoda.7,6926,0
111,6396,Ostracoda.7,6931,0
111,6396,Ostracoda.7,6936,0
111,6396,Ostracoda.7,6941,0
111,6396,Ostracoda.7,6946,0
111,6396,Ostracoda.7,6951,0
111,6396,Ostracoda.7,6956,0
111,6396,Ostracoda.7,10741,0
111,6396,Ostracoda.7,10746,0
111,6396,Ostracoda.7,10751,0
111,6396,Ostracoda.7,10756,0
111,6396,Ostracoda.7,10761,0
111,6396,Ostracoda.7,10766,100
111,6396,Ostracoda.7,10771,0
111,6396,Ostracoda.7,10776,0
111,6396,Ostracoda.7,10781,0
111,6396,Ostracoda.7,10786,0
111,6461,Platyhelminthes.6,6811,0
111,6461,Platyhelminthes.6,6816,0
111,6461,Platyhelminthes.6,6821,1
111,6461,Platyhelminthes.6,6826,0
111,6461,Platyhelminthes.6,6831,0
111,6461,Platyhelminthes.6,6836,0
111,6461,Platyhelminthes.6,6841,4
111,6461,Platyhelminthes.6,6846,0
111,6461,Platyhelminthes.6,6851,0
111,6461,Platyhelminthes.6,6856,0
111,6461,Platyhelminthes.6,6861,0
111,6461,Platyhelminthes.6,6866,0
111,6461,Platyhelminthes.6,6871,0
111,6461,Platyhelminthes.6,6876,0
111,6461,Platyhelminthes.6,6881,1
111,6461,Platyhelminthes.6,6886,0
111,6461,Platyhelminthes.6,6891,0
111,6461,Platyhelminthes.6,6896,2
111,6461,Platyhelminthes.6,6901,0
111,6461,Platyhelminthes.6,6906,0
111,6461,Platyhelminthes.6,6911,0
111,6461,Platyhelminthes.6,6916,0
111,6461,Platyhelminthes.6,6921,0
111,6461,Platyhelminthes.6,6926,0
111,6461,Platyhelminthes.6,6931,0
111,6461,Platyhelminthes.6,6936,1
111,6461,Platyhelminthes.6,6941,0
111,6461,Platyhelminthes.6,6946,1
111,6461,Platyhelminthes.6,6951,0
111,6461,Platyhelminthes.6,6956,0
111,6461,Platyhelminthes.6,10741,0
111,6461,Platyhelminthes.6,10746,0
111,6461,Platyhelminthes.6,10751,0
111,6461,Platyhelminthes.6,10756,0
111,6461,Platyhelminthes.6,10761,0
111,6461,Platyhelminthes.6,10766,1
111,6461,Platyhelminthes.6,10771,0
111,6461,Platyhelminthes.6,10776,1
111,6461,Platyhelminthes.6,10781,0
111,6461,Platyhelminthes.6,10786,0
111,6641,Diptera.240,6811,0
111,6641,Diptera.240,6816,0
111,6641,Diptera.240,6821,0
111,6641,Diptera.240,6826,0
111,6641,Diptera.240,6831,0
111,6641,Diptera.240,6836,0
111,6641,Diptera.240,6841,0
111,6641,Diptera.240,6846,0
111,6641,Diptera.240,6851,0
111,6641,Diptera.240,6856,0
111,6641,Diptera.240,6861,0
111,6641,Diptera.240,6866,0
111,6641,Diptera.240,6871,0
111,6641,Diptera.240,6876,0
111,6641,Diptera.240,6881,0
111,6641,Diptera.240,6886,0
111,6641,Diptera.240,6891,0
111,6641,Diptera.240,6896,0
111,6641,Diptera.240,6901,0
111,6641,Diptera.240,6906,0
111,6641,Diptera.240,6911,0
111,6641,Diptera.240,6916,0
111,6641,Diptera.240,6921,0
111,6641,Diptera.240,6926,0
111,6641,Diptera.240,6931,0
111,6641,Diptera.240,6936,1
111,6641,Diptera.240,6941,0
111,6641,Diptera.240,6946,0
111,6641,Diptera.240,6951,0
111,6641,Diptera.240,6956,0
111,6641,Diptera.240,10741,0
111,6641,Diptera.240,10746,0
111,6641,Diptera.240,10751,0
111,6641,Diptera.240,10756,0
111,6641,Diptera.240,10761,0
111,6641,Diptera.240,10766,0
111,6641,Diptera.240,10771,0
111,6641,Diptera.240,10776,0
111,6641,Diptera.240,10781,0
111,6641,Diptera.240,10786,0
111,6801,Coleoptera.65,6811,0
111,6801,Coleoptera.65,6816,0
111,6801,Coleoptera.65,6821,0
111,6801,Coleoptera.65,6826,0
111,6801,Coleoptera.65,6831,0
111,6801,Coleoptera.65,6836,0
111,6801,Coleoptera.65,6841,0
111,6801,Coleoptera.65,6846,0
111,6801,Coleoptera.65,6851,0
111,6801,Coleoptera.65,6856,0
111,6801,Coleoptera.65,6861,0
111,6801,Coleoptera.65,6866,0
111,6801,Coleoptera.65,6871,0
111,6801,Coleoptera.65,6876,0
111,6801,Coleoptera.65,6881,0
111,6801,Coleoptera.65,6886,0
111,6801,Coleoptera.65,6891,0
111,6801,Coleoptera.65,6896,0
111,6801,Coleoptera.65,6901,0
111,6801,Coleoptera.65,6906,0
111,6801,Coleoptera.65,6911,0
111,6801,Coleoptera.65,6916,0
111,6801,Coleoptera.65,6921,0
111,6801,Coleoptera.65,6926,0
111,6801,Coleoptera.65,6931,0
111,6801,Coleoptera.65,6936,0
111,6801,Coleoptera.65,6941,0
111,6801,Coleoptera.65,6946,0
111,6801,Coleoptera.65,6951,0
111,6801,Coleoptera.65,6956,0
111,6801,Coleoptera.65,10741,0
111,6801,Coleoptera.65,10746,1
111,6801,Coleoptera.65,10751,0
111,6801,Coleoptera.65,10756,0
111,6801,Coleoptera.65,10761,0
111,6801,Coleoptera.65,10766,0
111,6801,Coleoptera.65,10771,0
111,6801,Coleoptera.65,10776,0
111,6801,Coleoptera.65,10781,0
111,6801,Coleoptera.65,10786,0
111,6976,Platyhelminthes.20,6811,0
111,6976,Platyhelminthes.20,6816,0
111,6976,Platyhelminthes.20,6821,0
111,6976,Platyhelminthes.20,6826,0
111,6976,Platyhelminthes.20,6831,0
111,6976,Platyhelminthes.20,6836,0
111,6976,Platyhelminthes.20,6841,0
111,6976,Platyhelminthes.20,6846,0
111,6976,Platyhelminthes.20,6851,0
111,6976,Platyhelminthes.20,6856,0
111,6976,Platyhelminthes.20,6861,0
111,6976,Platyhelminthes.20,6866,0
111,6976,Platyhelminthes.20,6871,0
111,6976,Platyhelminthes.20,6876,0
111,6976,Platyhelminthes.20,6881,0
111,6976,Platyhelminthes.20,6886,0
111,6976,Platyhelminthes.20,6891,0
111,6976,Platyhelminthes.20,6896,0
111,6976,Platyhelminthes.20,6901,0
111,6976,Platyhelminthes.20,6906,0
111,6976,Platyhelminthes.20,6911,0
111,6976,Platyhelminthes.20,6916,0
111,6976,Platyhelminthes.20,6921,0
111,6976,Platyhelminthes.20,6926,0
111,6976,Platyhelminthes.20,6931,0
111,6976,Platyhelminthes.20,6936,0
111,6976,Platyhelminthes.20,6941,0
111,6976,Platyhelminthes.20,6946,0
111,6976,Platyhelminthes.20,6951,0
111,6976,Platyhelminthes.20,6956,0
111,6976,Platyhelminthes.20,10741,0
111,6976,Platyhelminthes.20,10746,0
111,6976,Platyhelminthes.20,10751,0
111,6976,Platyhelminthes.20,10756,0
111,6976,Platyhelminthes.20,10761,0
111,6976,Platyhelminthes.20,10766,0
111,6976,Platyhelminthes.20,10771,0
111,6976,Platyhelminthes.20,10776,2
111,6976,Platyhelminthes.20,10781,1
111,6976,Platyhelminthes.20,10786,0
111,7271,Diptera.571,6811,0
111,7271,Diptera.571,6816,0
111,7271,Diptera.571,6821,0
111,7271,Diptera.571,6826,0
111,7271,Diptera.571,6831,0
111,7271,Diptera.571,6836,0
111,7271,Diptera.571,6841,0
111,7271,Diptera.571,6846,0
111,7271,Diptera.571,6851,0
111,7271,Diptera.571,6856,0
111,7271,Diptera.571,6861,0
111,7271,Diptera.571,6866,0
111,7271,Diptera.571,6871,0
111,7271,Diptera.571,6876,0
111,7271,Diptera.571,6881,0
111,7271,Diptera.571,6886,0
111,7271,Diptera.571,6891,0
111,7271,Diptera.571,6896,0
111,7271,Diptera.571,6901,0
111,7271,Diptera.571,6906,0
111,7271,Diptera.571,6911,0
111,7271,Diptera.571,6916,0
111,7271,Diptera.571,6921,0
111,7271,Diptera.571,6926,0
111,7271,Diptera.571,6931,0
111,7271,Diptera.571,6936,0
111,7271,Diptera.571,6941,0
111,7271,Diptera.571,6946,0
111,7271,Diptera.571,6951,0
111,7271,Diptera.571,6956,0
111,7271,Diptera.571,10741,1
111,7271,Diptera.571,10746,0
111,7271,Diptera.571,10751,0
111,7271,Diptera.571,10756,0
111,7271,Diptera.571,10761,0
111,7271,Diptera.571,10766,0
111,7271,Diptera.571,10771,0
111,7271,Diptera.571,10776,0
111,7271,Diptera.571,10781,0
111,7271,Diptera.571,10786,0
116,3426,Diptera.229,1701,0
116,3426,Diptera.229,1706,0
116,3426,Diptera.229,1711,0
116,3426,Diptera.229,1716,0
116,3426,Diptera.229,1721,0
116,3426,Diptera.229,1726,0
116,3426,Diptera.229,1731,0
116,3426,Diptera.229,1736,0
116,3426,Diptera.229,1741,0
116,3426,Diptera.229,1746,0
116,3426,Diptera.229,1751,0
116,3426,Diptera.229,1756,0
116,3426,Diptera.229,1761,0
116,3426,Diptera.229,1766,0
116,3426,Diptera.229,1771,0
116,3426,Diptera.229,1776,0
116,3426,Diptera.229,1781,0
116,3426,Diptera.229,1786,0
116,3426,Diptera.229,1791,0
116,3426,Diptera.229,1796,0
116,3426,Diptera.229,1801,1
116,3426,Diptera.229,1806,0
116,3426,Diptera.229,1811,0
116,3426,Diptera.229,1816,0
116,3426,Diptera.229,1821,0
116,3426,Diptera.229,1826,0
116,3426,Diptera.229,1831,0
116,3426,Diptera.229,1836,0
116,3426,Diptera.229,1841,0
116,3426,Diptera.229,1846,0
116,3686,Diptera.21,1701,0
116,3686,Diptera.21,1706,0
116,3686,Diptera.21,1711,0
116,3686,Diptera.21,1716,0
116,3686,Diptera.21,1721,0
116,3686,Diptera.21,1726,0
116,3686,Diptera.21,1731,1
116,3686,Diptera.21,1736,0
116,3686,Diptera.21,1741,0
116,3686,Diptera.21,1746,0
116,3686,Diptera.21,1751,1
116,3686,Diptera.21,1756,0
116,3686,Diptera.21,1761,6
116,3686,Diptera.21,1766,0
116,3686,Diptera.21,1771,3
116,3686,Diptera.21,1776,0
116,3686,Diptera.21,1781,0
116,3686,Diptera.21,1786,0
116,3686,Diptera.21,1791,0
116,3686,Diptera.21,1796,0
116,3686,Diptera.21,1801,0
116,3686,Diptera.21,1806,0
116,3686,Diptera.21,1811,0
116,3686,Diptera.21,1816,0
116,3686,Diptera.21,1821,0
116,3686,Diptera.21,1826,1
116,3686,Diptera.21,1831,0
116,3686,Diptera.21,1836,0
116,3686,Diptera.21,1841,0
116,3686,Diptera.21,1846,0
116,3741,Diptera.149,1701,0
116,3741,Diptera.149,1706,0
116,3741,Diptera.149,1711,0
116,3741,Diptera.149,1716,0
116,3741,Diptera.149,1721,0
116,3741,Diptera.149,1726,0
116,3741,Diptera.149,1731,0
116,3741,Diptera.149,1736,0
116,3741,Diptera.149,1741,0
116,3741,Diptera.149,1746,0
116,3741,Diptera.149,1751,0
116,3741,Diptera.149,1756,4
116,3741,Diptera.149,1761,1
116,3741,Diptera.149,1766,0
116,3741,Diptera.149,1771,5
116,3741,Diptera.149,1776,2
116,3741,Diptera.149,1781,0
116,3741,Diptera.149,1786,0
116,3741,Diptera.149,1791,1
116,3741,Diptera.149,1796,0
116,3741,Diptera.149,1801,0
116,3741,Diptera.149,1806,1
116,3741,Diptera.149,1811,3
116,3741,Diptera.149,1816,0
116,3741,Diptera.149,1821,0
116,3741,Diptera.149,1826,6
116,3741,Diptera.149,1831,0
116,3741,Diptera.149,1836,0
116,3741,Diptera.149,1841,2
116,3741,Diptera.149,1846,0
116,3751,Diptera.150,1701,0
116,3751,Diptera.150,1706,0
116,3751,Diptera.150,1711,0
116,3751,Diptera.150,1716,0
116,3751,Diptera.150,1721,0
116,3751,Diptera.150,1726,0
116,3751,Diptera.150,1731,0
116,3751,Diptera.150,1736,0
116,3751,Diptera.150,1741,0
116,3751,Diptera.150,1746,0
116,3751,Diptera.150,1751,0
116,3751,Diptera.150,1756,0
116,3751,Diptera.150,1761,0
116,3751,Diptera.150,1766,0
116,3751,Diptera.150,1771,1
116,3751,Diptera.150,1776,0
116,3751,Diptera.150,1781,0
116,3751,Diptera.150,1786,0
116,3751,Diptera.150,1791,0
116,3751,Diptera.150,1796,0
116,3751,Diptera.150,1801,0
116,3751,Diptera.150,1806,0
116,3751,Diptera.150,1811,2
116,3751,Diptera.150,1816,0
116,3751,Diptera.150,1821,3
116,3751,Diptera.150,1826,11
116,3751,Diptera.150,1831,0
116,3751,Diptera.150,1836,1
116,3751,Diptera.150,1841,0
116,3751,Diptera.150,1846,0
116,3756,Diptera.151,1701,0
116,3756,Diptera.151,1706,0
116,3756,Diptera.151,1711,0
116,3756,Diptera.151,1716,0
116,3756,Diptera.151,1721,0
116,3756,Diptera.151,1726,0
116,3756,Diptera.151,1731,0
116,3756,Diptera.151,1736,0
116,3756,Diptera.151,1741,0
116,3756,Diptera.151,1746,0
116,3756,Diptera.151,1751,0
116,3756,Diptera.151,1756,3
116,3756,Diptera.151,1761,0
116,3756,Diptera.151,1766,0
116,3756,Diptera.151,1771,0
116,3756,Diptera.151,1776,0
116,3756,Diptera.151,1781,0
116,3756,Diptera.151,1786,0
116,3756,Diptera.151,1791,0
116,3756,Diptera.151,1796,0
116,3756,Diptera.151,1801,0
116,3756,Diptera.151,1806,0
116,3756,Diptera.151,1811,0
116,3756,Diptera.151,1816,0
116,3756,Diptera.151,1821,0
116,3756,Diptera.151,1826,0
116,3756,Diptera.151,1831,0
116,3756,Diptera.151,1836,0
116,3756,Diptera.151,1841,0
116,3756,Diptera.151,1846,0
116,4256,Diptera.174,1701,1
116,4256,Diptera.174,1706,0
116,4256,Diptera.174,1711,4
116,4256,Diptera.174,1716,0
116,4256,Diptera.174,1721,0
116,4256,Diptera.174,1726,0
116,4256,Diptera.174,1731,1
116,4256,Diptera.174,1736,0
116,4256,Diptera.174,1741,1
116,4256,Diptera.174,1746,6
116,4256,Diptera.174,1751,2
116,4256,Diptera.174,1756,25
116,4256,Diptera.174,1761,14
116,4256,Diptera.174,1766,0
116,4256,Diptera.174,1771,20
116,4256,Diptera.174,1776,1
116,4256,Diptera.174,1781,0
116,4256,Diptera.174,1786,15
116,4256,Diptera.174,1791,25
116,4256,Diptera.174,1796,1
116,4256,Diptera.174,1801,0
116,4256,Diptera.174,1806,0
116,4256,Diptera.174,1811,0
116,4256,Diptera.174,1816,0
116,4256,Diptera.174,1821,0
116,4256,Diptera.174,1826,15
116,4256,Diptera.174,1831,1
116,4256,Diptera.174,1836,0
116,4256,Diptera.174,1841,4
116,4256,Diptera.174,1846,0
116,4261,Diptera.177,1701,0
116,4261,Diptera.177,1706,3
116,4261,Diptera.177,1711,1
116,4261,Diptera.177,1716,0
116,4261,Diptera.177,1721,0
116,4261,Diptera.177,1726,0
116,4261,Diptera.177,1731,2
116,4261,Diptera.177,1736,1
116,4261,Diptera.177,1741,0
116,4261,Diptera.177,1746,0
116,4261,Diptera.177,1751,8
116,4261,Diptera.177,1756,2
116,4261,Diptera.177,1761,7
116,4261,Diptera.177,1766,1
116,4261,Diptera.177,1771,6
116,4261,Diptera.177,1776,4
116,4261,Diptera.177,1781,4
116,4261,Diptera.177,1786,4
116,4261,Diptera.177,1791,22
116,4261,Diptera.177,1796,3
116,4261,Diptera.177,1801,8
116,4261,Diptera.177,1806,6
116,4261,Diptera.177,1811,8
116,4261,Diptera.177,1816,0
116,4261,Diptera.177,1821,27
116,4261,Diptera.177,1826,14
116,4261,Diptera.177,1831,1
116,4261,Diptera.177,1836,12
116,4261,Diptera.177,1841,3
116,4261,Diptera.177,1846,0
116,4291,Diptera.390,1701,38
116,4291,Diptera.390,1706,122
116,4291,Diptera.390,1711,9
116,4291,Diptera.390,1716,31
116,4291,Diptera.390,1721,24
116,4291,Diptera.390,1726,35
116,4291,Diptera.390,1731,16
116,4291,Diptera.390,1736,9
116,4291,Diptera.390,1741,70
116,4291,Diptera.390,1746,77
116,4291,Diptera.390,1751,17
116,4291,Diptera.390,1756,2
116,4291,Diptera.390,1761,21
116,4291,Diptera.390,1766,0
116,4291,Diptera.390,1771,1
116,4291,Diptera.390,1776,4
116,4291,Diptera.390,1781,21
116,4291,Diptera.390,1786,12
116,4291,Diptera.390,1791,12
116,4291,Diptera.390,1796,3
116,4291,Diptera.390,1801,0
116,4291,Diptera.390,1806,0
116,4291,Diptera.390,1811,0
116,4291,Diptera.390,1816,21
116,4291,Diptera.390,1821,54
116,4291,Diptera.390,1826,4
116,4291,Diptera.390,1831,3
116,4291,Diptera.390,1836,9
116,4291,Diptera.390,1841,0
116,4291,Diptera.390,1846,0
116,4401,Diptera.83,1701,4
116,4401,Diptera.83,1706,8
116,4401,Diptera.83,1711,0
116,4401,Diptera.83,1716,8
116,4401,Diptera.83,1721,2
116,4401,Diptera.83,1726,3
116,4401,Diptera.83,1731,5
116,4401,Diptera.83,1736,1
116,4401,Diptera.83,1741,9
116,4401,Diptera.83,1746,4
116,4401,Diptera.83,1751,1
116,4401,Diptera.83,1756,0
116,4401,Diptera.83,1761,10
116,4401,Diptera.83,1766,0
116,4401,Diptera.83,1771,0
116,4401,Diptera.83,1776,0
116,4401,Diptera.83,1781,0
116,4401,Diptera.83,1786,0
116,4401,Diptera.83,1791,2
116,4401,Diptera.83,1796,0
116,4401,Diptera.83,1801,0
116,4401,Diptera.83,1806,0
116,4401,Diptera.83,1811,0
116,4401,Diptera.83,1816,0
116,4401,Diptera.83,1821,0
116,4401,Diptera.83,1826,0
116,4401,Diptera.83,1831,0
116,4401,Diptera.83,1836,0
116,4401,Diptera.83,1841,0
116,4401,Diptera.83,1846,0
116,4456,Acari.1,1701,0
116,4456,Acari.1,1706,0
116,4456,Acari.1,1711,0
116,4456,Acari.1,1716,0
116,4456,Acari.1,1721,0
116,4456,Acari.1,1726,0
116,4456,Acari.1,1731,0
116,4456,Acari.1,1736,0
116,4456,Acari.1,1741,0
116,4456,Acari.1,1746,0
116,4456,Acari.1,1751,1
116,4456,Acari.1,1756,1
116,4456,Acari.1,1761,2
116,4456,Acari.1,1766,0
116,4456,Acari.1,1771,0
116,4456,Acari.1,1776,0
116,4456,Acari.1,1781,0
116,4456,Acari.1,1786,0
116,4456,Acari.1,1791,0
116,4456,Acari.1,1796,0
116,4456,Acari.1,1801,0
116,4456,Acari.1,1806,0
116,4456,Acari.1,1811,0
116,4456,Acari.1,1816,0
116,4456,Acari.1,1821,0
116,4456,Acari.1,1826,0
116,4456,Acari.1,1831,0
116,4456,Acari.1,1836,0
116,4456,Acari.1,1841,0
116,4456,Acari.1,1846,0
116,4961,Diptera.301,1701,1
116,4961,Diptera.301,1706,0
116,4961,Diptera.301,1711,0
116,4961,Diptera.301,1716,0
116,4961,Diptera.301,1721,4
116,4961,Diptera.301,1726,3
116,4961,Diptera.301,1731,14
116,4961,Diptera.301,1736,4
116,4961,Diptera.301,1741,3
116,4961,Diptera.301,1746,5
116,4961,Diptera.301,1751,0
116,4961,Diptera.301,1756,0
116,4961,Diptera.301,1761,0
116,4961,Diptera.301,1766,3
116,4961,Diptera.301,1771,0
116,4961,Diptera.301,1776,0
116,4961,Diptera.301,1781,0
116,4961,Diptera.301,1786,0
116,4961,Diptera.301,1791,0
116,4961,Diptera.301,1796,0
116,4961,Diptera.301,1801,0
116,4961,Diptera.301,1806,4
116,4961,Diptera.301,1811,3
116,4961,Diptera.301,1816,0
116,4961,Diptera.301,1821,30
116,4961,Diptera.301,1826,28
116,4961,Diptera.301,1831,42
116,4961,Diptera.301,1836,3
116,4961,Diptera.301,1841,0
116,4961,Diptera.301,1846,25
116,4976,Diptera.93,1701,0
116,4976,Diptera.93,1706,2
116,4976,Diptera.93,1711,0
116,4976,Diptera.93,1716,0
116,4976,Diptera.93,1721,0
116,4976,Diptera.93,1726,3
116,4976,Diptera.93,1731,0
116,4976,Diptera.93,1736,0
116,4976,Diptera.93,1741,1
116,4976,Diptera.93,1746,5
116,4976,Diptera.93,1751,3
116,4976,Diptera.93,1756,0
116,4976,Diptera.93,1761,10
116,4976,Diptera.93,1766,2
116,4976,Diptera.93,1771,2
116,4976,Diptera.93,1776,0
116,4976,Diptera.93,1781,3
116,4976,Diptera.93,1786,0
116,4976,Diptera.93,1791,2
116,4976,Diptera.93,1796,1
116,4976,Diptera.93,1801,5
116,4976,Diptera.93,1806,22
116,4976,Diptera.93,1811,1
116,4976,Diptera.93,1816,2
116,4976,Diptera.93,1821,143
116,4976,Diptera.93,1826,8
116,4976,Diptera.93,1831,2
116,4976,Diptera.93,1836,20
116,4976,Diptera.93,1841,2
116,4976,Diptera.93,1846,21
116,5401,Diptera.220,1701,0
116,5401,Diptera.220,1706,0
116,5401,Diptera.220,1711,0
116,5401,Diptera.220,1716,0
116,5401,Diptera.220,1721,0
116,5401,Diptera.220,1726,0
116,5401,Diptera.220,1731,0
116,5401,Diptera.220,1736,0
116,5401,Diptera.220,1741,0
116,5401,Diptera.220,1746,0
116,5401,Diptera.220,1751,0
116,5401,Diptera.220,1756,0
116,5401,Diptera.220,1761,0
116,5401,Diptera.220,1766,0
116,5401,Diptera.220,1771,1
116,5401,Diptera.220,1776,0
116,5401,Diptera.220,1781,0
116,5401,Diptera.220,1786,0
116,5401,Diptera.220,1791,0
116,5401,Diptera.220,1796,0
116,5401,Diptera.220,1801,0
116,5401,Diptera.220,1806,0
116,5401,Diptera.220,1811,0
116,5401,Diptera.220,1816,0
116,5401,Diptera.220,1821,0
116,5401,Diptera.220,1826,0
116,5401,Diptera.220,1831,0
116,5401,Diptera.220,1836,0
116,5401,Diptera.220,1841,0
116,5401,Diptera.220,1846,0
116,5406,Diptera.9,1701,0
116,5406,Diptera.9,1706,0
116,5406,Diptera.9,1711,0
116,5406,Diptera.9,1716,0
116,5406,Diptera.9,1721,0
116,5406,Diptera.9,1726,0
116,5406,Diptera.9,1731,0
116,5406,Diptera.9,1736,0
116,5406,Diptera.9,1741,0
116,5406,Diptera.9,1746,0
116,5406,Diptera.9,1751,0
116,5406,Diptera.9,1756,6
116,5406,Diptera.9,1761,0
116,5406,Diptera.9,1766,0
116,5406,Diptera.9,1771,1
116,5406,Diptera.9,1776,0
116,5406,Diptera.9,1781,0
116,5406,Diptera.9,1786,0
116,5406,Diptera.9,1791,0
116,5406,Diptera.9,1796,0
116,5406,Diptera.9,1801,0
116,5406,Diptera.9,1806,0
116,5406,Diptera.9,1811,0
116,5406,Diptera.9,1816,0
116,5406,Diptera.9,1821,0
116,5406,Diptera.9,1826,0
116,5406,Diptera.9,1831,0
116,5406,Diptera.9,1836,0
116,5406,Diptera.9,1841,0
116,5406,Diptera.9,1846,0
116,5461,Diptera.235,1701,0
116,5461,Diptera.235,1706,0
116,5461,Diptera.235,1711,0
116,5461,Diptera.235,1716,0
116,5461,Diptera.235,1721,0
116,5461,Diptera.235,1726,0
116,5461,Diptera.235,1731,0
116,5461,Diptera.235,1736,0
116,5461,Diptera.235,1741,0
116,5461,Diptera.235,1746,0
116,5461,Diptera.235,1751,0
116,5461,Diptera.235,1756,0
116,5461,Diptera.235,1761,0
116,5461,Diptera.235,1766,0
116,5461,Diptera.235,1771,2
116,5461,Diptera.235,1776,0
116,5461,Diptera.235,1781,0
116,5461,Diptera.235,1786,0
116,5461,Diptera.235,1791,0
116,5461,Diptera.235,1796,1
116,5461,Diptera.235,1801,0
116,5461,Diptera.235,1806,0
116,5461,Diptera.235,1811,1
116,5461,Diptera.235,1816,0
116,5461,Diptera.235,1821,1
116,5461,Diptera.235,1826,0
116,5461,Diptera.235,1831,0
116,5461,Diptera.235,1836,0
116,5461,Diptera.235,1841,0
116,5461,Diptera.235,1846,0
116,5766,Coleoptera.22,1701,0
116,5766,Coleoptera.22,1706,0
116,5766,Coleoptera.22,1711,0
116,5766,Coleoptera.22,1716,0
116,5766,Coleoptera.22,1721,0
116,5766,Coleoptera.22,1726,0
116,5766,Coleoptera.22,1731,0
116,5766,Coleoptera.22,1736,0
116,5766,Coleoptera.22,1741,0
116,5766,Coleoptera.22,1746,0
116,5766,Coleoptera.22,1751,0
116,5766,Coleoptera.22,1756,0
116,5766,Coleoptera.22,1761,0
116,5766,Coleoptera.22,1766,0
116,5766,Coleoptera.22,1771,0
116,5766,Coleoptera.22,1776,0
116,5766,Coleoptera.22,1781,1
116,5766,Coleoptera.22,1786,0
116,5766,Coleoptera.22,1791,0
116,5766,Coleoptera.22,1796,0
116,5766,Coleoptera.22,1801,0
116,5766,Coleoptera.22,1806,0
116,5766,Coleoptera.22,1811,0
116,5766,Coleoptera.22,1816,0
116,5766,Coleoptera.22,1821,0
116,5766,Coleoptera.22,1826,0
116,5766,Coleoptera.22,1831,0
116,5766,Coleoptera.22,1836,0
116,5766,Coleoptera.22,1841,0
116,5766,Coleoptera.22,1846,0
116,5886,Diptera.160,1701,0
116,5886,Diptera.160,1706,0
116,5886,Diptera.160,1711,0
116,5886,Diptera.160,1716,0
116,5886,Diptera.160,1721,0
116,5886,Diptera.160,1726,0
116,5886,Diptera.160,1731,0
116,5886,Diptera.160,1736,0
116,5886,Diptera.160,1741,0
116,5886,Diptera.160,1746,0
116,5886,Diptera.160,1751,0
116,5886,Diptera.160,1756,0
116,5886,Diptera.160,1761,0
116,5886,Diptera.160,1766,1
116,5886,Diptera.160,1771,0
116,5886,Diptera.160,1776,0
116,5886,Diptera.160,1781,0
116,5886,Diptera.160,1786,0
116,5886,Diptera.160,1791,0
116,5886,Diptera.160,1796,0
116,5886,Diptera.160,1801,0
